TW,BARRIO,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,cloudCover,uvIndex,visibility,Accidente
2017-07-02 08:00:00,LaCandelaria,clear-day,0.0,0.0,20.96,20.96,13.09,0.61,0.0,0.03,2.0,10.003,0.0
2017-07-02 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.35,23.35,13.0,0.52,0.98,0.75,4.0,10.003,0.0
2017-07-02 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.09,25.09,13.32,0.48,2.96,0.75,5.0,10.003,0.0
2017-07-02 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.74,25.74,11.97,0.42,2.79,0.75,6.0,10.003,0.0
2017-07-02 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.45,26.45,13.27,0.44,2.62,0.75,6.0,10.003,0.0
2017-07-02 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.06,25.06,12.3,0.45,4.13,0.46,8.0,10.003,0.0
2017-07-02 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.02,26.02,12.96,0.44,4.09,0.46,7.0,10.003,0.0
2017-07-02 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.99,25.99,13.77,0.47,4.09,0.46,5.0,10.003,0.0
2017-07-02 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.3,25.3,13.3,0.47,3.92,0.75,2.0,10.003,0.0
2017-07-02 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.56,23.56,13.21,0.52,3.23,0.75,1.0,10.003,0.0
2017-07-02 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.82,21.82,13.18,0.58,3.25,0.75,0.0,10.003,0.0
2017-07-02 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.29,20.29,13.47,0.65,2.56,0.75,0.0,10.003,0.0
2017-07-02 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-02 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.1,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-02 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.55,0.69,0.0,0.44,0.0,10.003,1.0
2017-07-02 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.16,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-03 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.45,0.75,0.0,10.003,0.0
2017-07-03 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.6,0.68,0.0,0.75,0.0,10.003,0.0
2017-07-03 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.6,0.68,0.0,0.44,0.0,10.003,0.0
2017-07-03 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.33,17.33,10.79,0.65,1.5,0.44,0.0,10.003,0.0
2017-07-03 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.33,16.33,10.57,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-03 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.33,16.33,10.81,0.7,0.0,0.44,0.0,10.003,0.0
2017-07-03 06:00:00,LaCandelaria,clear-day,0.0,0.0,15.73,15.73,10.62,0.72,0.09,0.03,0.0,10.003,0.0
2017-07-03 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.04,17.04,10.66,0.66,0.57,0.87,0.0,10.003,0.0
2017-07-03 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.74,19.74,11.9,0.61,0.85,0.75,2.0,10.003,0.0
2017-07-03 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.97,21.97,12.87,0.56,0.57,0.75,4.0,10.003,0.0
2017-07-03 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.92,23.92,14.41,0.55,0.85,0.75,5.0,10.003,0.0
2017-07-03 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.33,23.33,13.93,0.56,2.53,0.75,6.0,10.003,0.0
2017-07-03 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.87,24.87,13.83,0.5,1.5,0.73,7.0,10.003,0.0
2017-07-03 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.83,26.83,11.77,0.39,2.7,0.44,8.0,10.003,0.0
2017-07-03 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.92,26.92,11.02,0.37,2.78,0.46,7.0,10.003,0.0
2017-07-03 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.39,26.39,11.35,0.39,3.55,0.46,5.0,10.003,0.0
2017-07-03 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.55,26.55,11.17,0.38,3.42,0.75,2.0,10.003,0.0
2017-07-03 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.78,23.78,12.24,0.48,3.75,0.75,1.0,10.003,1.0
2017-07-03 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.2,22.2,11.8,0.52,3.51,0.75,0.0,10.003,0.0
2017-07-03 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.29,20.29,12.32,0.6,3.57,0.75,0.0,10.003,0.0
2017-07-03 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,12.71,0.68,1.79,0.75,0.0,10.003,0.0
2017-07-03 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,3.1,0.75,0.0,10.003,0.0
2017-07-03 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,2.23,0.75,0.0,10.003,0.0
2017-07-03 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,1.34,0.44,0.0,10.003,0.0
2017-07-04 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,1.79,0.44,0.0,10.003,0.0
2017-07-04 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.0,0.69,0.0,0.44,0.0,10.003,0.0
2017-07-04 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.16,0.7,0.0,0.44,0.0,10.003,0.0
2017-07-04 03:00:00,LaCandelaria,rain,0.021,1.0,17.21,17.21,11.6,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-04 04:00:00,LaCandelaria,rain,2.0094,1.0,16.66,16.66,11.05,0.69,1.5,0.75,0.0,4.004,0.0
2017-07-04 05:00:00,LaCandelaria,rain,0.9089,1.0,16.66,16.66,11.05,0.69,2.09,0.75,0.0,8.998,0.0
2017-07-04 06:00:00,LaCandelaria,rain,0.1697,1.0,16.16,16.16,10.84,0.71,0.0,0.05,0.0,10.003,0.0
2017-07-04 07:00:00,LaCandelaria,fog,0.0,0.0,19.23,19.23,12.99,0.67,0.0,0.85,0.0,2.997,1.0
2017-07-04 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.91,21.91,13.43,0.59,0.63,0.44,2.0,10.003,0.0
2017-07-04 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.84,23.84,14.58,0.56,0.79,0.73,4.0,10.003,1.0
2017-07-04 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.9,24.9,13.58,0.49,0.98,0.73,5.0,10.003,0.0
2017-07-04 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.69,25.69,13.22,0.46,1.61,0.44,8.0,10.003,0.0
2017-07-04 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.85,25.85,13.11,0.45,1.59,0.44,8.0,10.003,0.0
2017-07-04 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.06,27.06,12.51,0.41,2.96,0.44,8.0,10.003,0.0
2017-07-04 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.5,26.5,11.9,0.4,2.69,0.73,5.0,10.003,1.0
2017-07-04 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.55,26.55,11.29,0.39,4.18,0.73,4.0,10.003,0.0
2017-07-04 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,10.92,0.38,4.05,0.44,2.0,10.003,1.0
2017-07-04 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.43,24.43,10.69,0.42,3.13,0.44,1.0,10.003,1.0
2017-07-04 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.82,21.82,11.11,0.51,2.99,0.73,0.0,10.003,0.0
2017-07-04 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.08,20.08,12.09,0.6,2.91,0.73,0.0,10.003,0.0
2017-07-04 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,2.09,0.44,0.0,10.003,0.0
2017-07-04 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-04 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-04 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-05 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.55,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-05 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.44,0.0,10.003,0.0
2017-07-05 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,1.79,0.44,0.0,10.003,0.0
2017-07-05 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,0.9,0.44,0.0,8.005,0.0
2017-07-05 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.45,0.44,0.0,10.003,0.0
2017-07-05 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.44,0.0,10.003,0.0
2017-07-05 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.25,17.25,11.92,0.71,0.09,0.73,0.0,10.003,0.0
2017-07-05 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.79,18.79,12.82,0.68,0.09,0.73,0.0,10.003,0.0
2017-07-05 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.74,20.74,13.46,0.63,1.09,0.73,2.0,10.003,0.0
2017-07-05 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.9,22.9,13.06,0.54,0.98,0.73,4.0,10.003,0.0
2017-07-05 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.96,23.96,13.41,0.52,3.57,0.73,5.0,10.003,0.0
2017-07-05 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.44,24.44,13.15,0.49,3.47,0.44,8.0,10.003,0.0
2017-07-05 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.89,25.89,13.06,0.45,1.43,0.44,8.0,10.003,0.0
2017-07-05 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.94,25.94,11.56,0.41,2.87,0.46,8.0,10.003,1.0
2017-07-05 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.95,25.95,11.5,0.4,3.04,0.75,5.0,10.003,1.0
2017-07-05 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,11.38,0.4,2.69,0.75,4.0,10.003,0.0
2017-07-05 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,11.15,0.39,2.63,0.73,2.0,10.003,0.0
2017-07-05 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.43,24.43,11.27,0.44,3.82,0.75,1.0,10.003,0.0
2017-07-05 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.03,22.03,11.0,0.5,2.99,0.75,0.0,10.003,1.0
2017-07-05 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.73,20.73,10.99,0.54,3.61,0.75,0.0,10.003,0.0
2017-07-05 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.74,19.74,13.32,0.66,3.1,0.75,0.0,10.003,1.0
2017-07-05 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,2.09,0.75,0.0,10.003,1.0
2017-07-05 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,2.09,0.75,0.0,10.003,0.0
2017-07-05 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-06 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.87,0.71,1.34,0.75,0.0,10.003,0.0
2017-07-06 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.16,0.7,0.0,0.75,0.0,10.003,0.0
2017-07-06 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,1.79,0.75,0.0,10.003,0.0
2017-07-06 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-06 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,1.79,0.75,0.0,10.003,0.0
2017-07-06 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.41,16.41,10.81,0.69,1.79,0.75,0.0,10.003,0.0
2017-07-06 06:00:00,LaCandelaria,cloudy,0.0,0.0,17.25,17.25,11.71,0.7,2.09,0.98,0.0,10.003,0.0
2017-07-06 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.13,18.13,12.58,0.7,3.04,0.75,0.0,10.003,0.0
2017-07-06 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.65,19.65,13.47,0.67,3.04,0.75,2.0,10.003,1.0
2017-07-06 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.82,21.82,13.6,0.6,2.09,0.75,4.0,10.003,0.0
2017-07-06 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.69,22.69,13.61,0.57,2.21,0.75,5.0,10.003,0.0
2017-07-06 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.78,23.78,12.84,0.5,2.21,0.75,6.0,10.003,0.0
2017-07-06 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.87,24.87,11.75,0.44,2.21,0.75,6.0,10.003,0.0
2017-07-06 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.05,25.05,12.24,0.45,2.7,0.75,6.0,10.003,0.0
2017-07-06 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.39,26.39,12.51,0.42,2.79,0.75,5.0,10.003,0.0
2017-07-06 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.1,25.1,12.71,0.46,3.34,0.75,4.0,10.003,0.0
2017-07-06 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.56,25.56,12.84,0.45,3.92,0.75,2.0,10.003,0.0
2017-07-06 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.82,23.82,11.79,0.47,2.63,0.75,1.0,10.003,0.0
2017-07-06 18:00:00,LaCandelaria,cloudy,0.0,0.0,22.77,22.77,10.78,0.47,2.63,0.98,0.0,10.003,0.0
2017-07-06 19:00:00,LaCandelaria,cloudy,0.0,0.0,21.12,21.12,12.18,0.57,2.63,0.99,0.0,10.003,0.0
2017-07-06 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.43,19.43,12.77,0.65,2.23,0.75,0.0,10.003,0.0
2017-07-06 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,2.6,0.75,0.0,10.003,0.0
2017-07-06 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,1.34,0.75,0.0,10.003,0.0
2017-07-06 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-07 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,11.91,0.69,1.34,0.75,0.0,10.003,0.0
2017-07-07 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.33,17.33,11.91,0.71,1.5,0.75,0.0,10.003,0.0
2017-07-07 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,1.5,0.44,0.0,8.998,0.0
2017-07-07 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,1.5,0.44,0.0,8.005,0.0
2017-07-07 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.33,16.33,10.81,0.7,1.34,0.44,0.0,10.003,0.0
2017-07-07 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-07 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,15.95,15.95,11.14,0.73,1.05,0.73,0.0,10.003,0.0
2017-07-07 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.47,17.47,11.93,0.7,1.0,0.73,0.0,10.003,0.0
2017-07-07 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.33,19.33,12.99,0.67,1.02,0.44,2.0,10.003,1.0
2017-07-07 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.33,21.33,13.0,0.59,3.1,0.44,4.0,10.003,0.0
2017-07-07 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.69,22.69,12.53,0.53,3.2,0.5,6.0,10.003,1.0
2017-07-07 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.33,24.33,11.16,0.44,4.91,0.44,8.0,10.003,0.0
2017-07-07 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.48,25.48,11.16,0.41,3.75,0.42,9.0,10.003,0.0
2017-07-07 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.51,25.51,10.22,0.38,6.21,0.73,6.0,10.003,0.0
2017-07-07 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,10.98,0.39,6.21,0.73,6.0,10.003,1.0
2017-07-07 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.8,25.8,10.02,0.37,6.21,0.75,4.0,10.003,0.0
2017-07-07 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.8,25.8,10.13,0.37,4.95,0.75,2.0,10.003,1.0
2017-07-07 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.0,24.0,10.93,0.44,3.59,0.75,1.0,10.003,0.0
2017-07-07 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.82,21.82,11.06,0.5,2.07,0.75,0.0,10.003,0.0
2017-07-07 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.37,20.37,11.11,0.55,2.2,0.75,0.0,10.003,0.0
2017-07-07 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,11.39,0.63,0.0,0.75,0.0,10.003,1.0
2017-07-07 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-07 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.55,0.69,0.0,0.75,0.0,10.003,0.0
2017-07-07 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,13.02,0.71,1.05,0.46,0.0,5.302,0.0
2017-07-08 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.69,17.69,12.15,0.7,1.5,0.46,0.0,5.298,0.0
2017-07-08 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-08 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.6,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-08 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.66,16.66,11.36,0.71,1.02,0.75,0.0,10.003,0.0
2017-07-08 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-08 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.41,16.41,10.81,0.69,1.5,0.75,0.0,10.003,0.0
2017-07-08 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,16.39,16.39,11.27,0.72,0.0,0.46,0.0,10.003,0.0
2017-07-08 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.91,17.91,11.7,0.67,0.0,0.46,0.0,10.003,0.0
2017-07-08 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.4,21.4,12.38,0.56,2.54,0.46,2.0,4.364,0.0
2017-07-08 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.7,22.7,12.56,0.53,2.44,0.46,4.0,5.302,0.0
2017-07-08 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.0,24.0,12.7,0.49,3.59,0.75,5.0,10.003,1.0
2017-07-08 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.48,25.48,12.16,0.43,2.62,0.75,6.0,10.003,0.0
2017-07-08 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.18,26.18,10.21,0.37,2.96,0.75,6.0,10.003,0.0
2017-07-08 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,10.98,0.39,4.09,0.75,6.0,10.003,0.0
2017-07-08 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.93,26.93,10.93,0.37,3.92,0.75,5.0,10.003,0.0
2017-07-08 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.39,26.39,10.21,0.36,4.09,0.44,5.0,10.003,0.0
2017-07-08 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,10.5,0.37,4.04,0.44,2.0,10.003,0.0
2017-07-08 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.35,24.35,9.18,0.38,3.82,0.44,1.0,10.003,1.0
2017-07-08 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.03,22.03,9.99,0.46,4.05,0.73,0.0,10.003,0.0
2017-07-08 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.75,20.75,11.75,0.56,3.95,0.75,0.0,10.003,0.0
2017-07-08 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.43,19.43,13.58,0.69,2.09,0.75,0.0,8.005,0.0
2017-07-08 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,2.09,0.75,0.0,10.003,0.0
2017-07-08 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,1.5,0.75,0.0,10.003,0.0
2017-07-08 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-09 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.34,0.44,0.0,10.003,0.0
2017-07-09 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.9,0.44,0.0,10.003,0.0
2017-07-09 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.0,0.69,2.09,0.44,0.0,10.003,0.0
2017-07-09 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.16,0.7,2.09,0.44,0.0,10.003,0.0
2017-07-09 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.0,0.44,0.0,10.003,0.0
2017-07-09 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.0,0.75,0.0,10.003,0.0
2017-07-09 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.57,17.57,12.59,0.73,0.71,0.75,0.0,10.003,0.0
2017-07-09 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.97,18.97,13.42,0.7,0.68,0.75,0.0,9.822,0.0
2017-07-09 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.61,21.61,13.81,0.61,0.68,0.44,2.0,10.003,0.0
2017-07-09 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.03,22.03,13.28,0.58,2.12,0.73,4.0,10.003,0.0
2017-07-09 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.57,23.57,12.49,0.5,2.16,0.75,5.0,10.003,0.0
2017-07-09 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.96,25.96,12.91,0.44,1.81,0.75,6.0,10.003,0.0
2017-07-09 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.86,26.87,12.94,0.42,4.66,0.73,7.0,10.003,0.0
2017-07-09 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.39,26.39,12.98,0.43,3.44,0.46,8.0,10.003,0.0
2017-07-09 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.55,26.55,12.02,0.4,3.68,0.75,5.0,10.003,0.0
2017-07-09 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.55,26.55,11.99,0.4,3.63,0.75,4.0,10.003,0.0
2017-07-09 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.8,25.8,12.48,0.44,3.63,0.46,2.0,10.003,0.0
2017-07-09 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.0,24.0,12.52,0.49,4.05,0.73,1.0,10.003,0.0
2017-07-09 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.52,22.52,13.0,0.55,3.82,0.75,0.0,10.003,0.0
2017-07-09 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.75,20.75,13.13,0.62,3.61,0.75,0.0,10.003,0.0
2017-07-09 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.99,19.99,13.58,0.67,1.5,0.75,0.0,10.003,0.0
2017-07-09 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,1.5,0.44,0.0,10.003,0.0
2017-07-09 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.71,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-09 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-10 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-10 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,12.87,0.74,1.5,0.75,0.0,10.003,0.0
